word,word_length,starts_with,ends_with,has_definition,definition_count,part_of_speech,definition,examples,synset_name
swedish,7,s,h,True,2,n,a Scandinavian language that is the official language of Sweden and one of two official languages of Finland,,swedish.n.01
sweep,5,s,p,True,15,n,a wide scope,the sweep of the plains,sweep.n.01
sweet,5,s,t,True,16,n,English phonetician; one of the founders of modern phonetics (1845-1912),,sweet.n.01
sweeter,7,s,r,True,10,a,having or denoting the characteristic taste of sugar,,sweet.a.01
sweetly,7,s,y,True,1,r,in an affectionate or loving manner (`sweet' is sometimes a poetic or informal variant of `sweetly'); ; - Shakespeare,Susan Hayward plays the wife sharply and sweetly; how sweet the moonlight sleeps upon this bank; talking sweet to each other,sweetly.r.01
sweets,6,s,s,True,5,n,English phonetician; one of the founders of modern phonetics (1845-1912),,sweet.n.01
swell,5,s,l,True,11,n,the undulating movement of the surface of the open sea,,swell.n.01
swelled,7,s,d,True,7,v,"increase in size, magnitude, number, or intensity",The music swelled to a crescendo,swell.v.01
swells,6,s,s,True,10,n,the undulating movement of the surface of the open sea,,swell.n.01
swept,5,s,t,True,10,v,sweep across or over,Her long skirt brushed the floor; A gasp swept cross the audience,brush.v.04
swerve,6,s,e,True,3,n,the act of turning aside suddenly,,swerve.n.01
swerved,7,s,d,True,1,v,turn sharply; change direction abruptly,The car cut to the left at the intersection; The motorbike veered to the right,swerve.v.01
swift,5,s,t,True,5,n,United States meat-packer who began the use of refrigerated railroad cars (1839-1903),,swift.n.01
swiftly,7,s,y,True,1,r,in a swift manner,she moved swiftly,swiftly.r.01
swig,4,s,g,True,3,n,a large and hurried swallow,he finished it at a single gulp,gulp.n.01
swim,4,s,m,True,6,n,the act of swimming; :,it was the swimming they enjoyed most; they took a short swim in the pool,swimming.n.01
swine,5,s,e,True,1,n,stout-bodied short-legged omnivorous animals,,swine.n.01
swing,5,s,g,True,22,n,a state of steady vigorous action that is characteristic of an activity,the party went with a swing; it took time to get into the swing of things,swing.n.01
swings,6,s,s,True,22,n,a state of steady vigorous action that is characteristic of an activity,the party went with a swing; it took time to get into the swing of things,swing.n.01
swingy,6,s,y,True,1,s,characterized by a buoyant rhythm,an easy lilting stride; the flute broke into a light lilting air; a swinging pace; a graceful swingy walk; a tripping singing measure,lilting.s.01
swipe,5,s,e,True,3,n,a sweeping stroke or blow,,swipe.n.01
swiped,6,s,d,True,2,v,strike with a swiping motion,,swipe.v.01
swiping,7,s,g,True,2,v,strike with a swiping motion,,swipe.v.01
swirl,5,s,l,True,3,n,the shape of something rotating rapidly,,whirl.n.02
swirled,7,s,d,True,2,v,turn in a twisting or spinning motion,The leaves swirled in the autumn wind,twirl.v.01
swished,7,s,d,True,1,v,move with or cause to move with a whistling or hissing sound,The bubbles swoshed around in the glass; The curtain swooshed open,lap.v.03
swiss,5,s,s,True,2,n,the natives or inhabitants of Switzerland,,swiss.n.01
switch,6,s,h,True,14,n,control consisting of a mechanical or electrical or electronic device for making or breaking or changing the connections in a circuit,,switch.n.01
swivel,6,s,l,True,2,n,a coupling (as in a chain) that has one end that turns on a headed pin,,swivel.n.01
swivels,7,s,s,True,2,n,a coupling (as in a chain) that has one end that turns on a headed pin,,swivel.n.01
swollen,7,s,n,True,7,v,"increase in size, magnitude, number, or intensity",The music swelled to a crescendo,swell.v.01
swoop,5,s,p,True,6,n,(music) rapid sliding up or down the musical scale,the violinist was indulgent with his swoops and slides,swoop.n.01
swooped,7,s,d,True,3,v,move down on as if in an attack,The raptor swooped down on its prey; The teacher swooped down upon the new students,pounce.v.01
swoops,6,s,s,True,6,n,(music) rapid sliding up or down the musical scale,the violinist was indulgent with his swoops and slides,swoop.n.01
sword,5,s,d,True,1,n,a cutting or thrusting weapon that has a long metal blade and a hilt with a hand guard,,sword.n.01
swords,6,s,s,True,1,n,a cutting or thrusting weapon that has a long metal blade and a hilt with a hand guard,,sword.n.01
swore,5,s,e,True,5,v,utter obscenities or profanities,The drunken men were cursing loudly in the street,curse.v.01
sworn,5,s,n,True,7,v,utter obscenities or profanities,The drunken men were cursing loudly in the street,curse.v.01
swum,4,s,m,True,5,v,travel through water,We had to swim for 20 minutes to reach the shore; a big fish was swimming in the tank,swim.v.01
swung,5,s,g,True,13,v,"move in a curve or arc, usually with the intent of hitting",He swung his left fist; swing a bat,swing.v.01
sydney,6,s,y,True,1,n,the largest Australian city located in southeastern Australia on the Tasman Sea; state capital of New South Wales; Australia's chief port,,sydney.n.01
sylvan,6,s,n,True,2,n,a spirit that lives in or frequents the woods,,sylvan.n.01
symbol,6,s,l,True,2,n,an arbitrary sign (written or printed) that has acquired a conventional significance,,symbol.n.01
symbols,7,s,s,True,2,n,an arbitrary sign (written or printed) that has acquired a conventional significance,,symbol.n.01
symonds,7,s,s,True,1,n,English writer (1840-1893),,symonds.n.01
symptom,7,s,m,True,2,n,(medicine) any sensation or change in bodily function that is experienced by a patient and is associated with a particular disease,,symptom.n.01
syndic,6,s,c,True,1,n,one appointed to represent a city or university or corporation in business transactions,,syndic.n.01
synod,5,s,d,True,1,n,a council convened to discuss ecclesiastical business,,synod.n.01
synonym,7,s,m,True,1,n,two words that can be interchanged in a context are said to be synonymous relative to that context,,synonym.n.01
syntax,6,s,x,True,3,n,the grammatical arrangement of words in sentences,,syntax.n.01
syria,5,s,a,True,1,n,an Asian republic in the Middle East at the east end of the Mediterranean; site of some of the world's most ancient centers of civilization,,syria.n.01
syrian,6,s,n,True,2,n,a native or inhabitant of Syria,,syrian.n.01
syrians,7,s,s,True,1,n,a native or inhabitant of Syria,,syrian.n.01
syringa,7,s,a,True,2,n,large hardy shrub with showy and strongly fragrant creamy-white flowers in short terminal racemes,,mock_orange.n.01
syringe,7,s,e,True,2,n,a medical instrument used to inject or withdraw fluids,,syringe.n.01
syrup,5,s,p,True,1,n,a thick sweet sticky liquid,,syrup.n.01
syrupy,6,s,y,True,3,s,overly sweet,,cloying.s.01
system,6,s,m,True,9,n,instrumentality that combines interrelated interacting artifacts designed to work as a coherent entity,he bought a new stereo system; the system consists of a motor and a small computer,system.n.01
systems,7,s,s,True,9,n,instrumentality that combines interrelated interacting artifacts designed to work as a coherent entity,he bought a new stereo system; the system consists of a motor and a small computer,system.n.01
t.b.,4,t,.,True,1,n,infection transmitted by inhalation or ingestion of tubercle bacilli and manifested in fever and small lesions (usually in the lungs but in various other parts of the body in acute stages),,tuberculosis.n.01
tab,3,t,b,True,5,n,the bill in a restaurant,he asked the waiter for the check,check.n.03
table,5,t,e,True,8,n,a set of data arranged in rows and columns,see table 1,table.n.01
tableau,7,t,u,True,2,n,a group of people attractively arranged (as if in a painting),,tableau.n.01
tables,6,t,s,True,8,n,a set of data arranged in rows and columns,see table 1,table.n.01
tablet,6,t,t,True,4,n,a slab of stone or wood suitable for bearing an inscription,,tablet.n.01
tablets,7,t,s,True,4,n,a slab of stone or wood suitable for bearing an inscription,,tablet.n.01
taboo,5,t,o,True,5,n,a prejudice (especially in Polynesia and other South Pacific islands) that prohibits the use or mention of something because of its sacred nature,,taboo.n.01
taboos,6,t,s,True,3,n,a prejudice (especially in Polynesia and other South Pacific islands) that prohibits the use or mention of something because of its sacred nature,,taboo.n.01
tacit,5,t,t,True,1,s,implied by or inferred from actions or statements,gave silent consent; a tacit agreement; the understood provisos of a custody agreement,silent.s.03
tacitly,7,t,y,True,1,r,in a tacit manner; by unexpressed agreement,they are tacitly expected to work 10 hours a day,tacitly.r.01
tacitus,7,t,s,True,1,n,Roman historian who wrote major works on the history of the Roman Empire (56-120),,tacitus.n.01
tack,4,t,k,True,12,n,the heading or position of a vessel relative to the trim of its sails,,tack.n.01
tacked,6,t,d,True,6,v,fasten with tacks,tack the notice on the board,tack.v.01
tacking,7,t,g,True,8,n,a loose temporary sewing stitch to hold layers of fabric together,,baste.n.01
tackle,6,t,e,True,8,n,the person who plays that position on a football team,the right tackle is a straight A student,tackle.n.01
tackles,7,t,s,True,8,n,the person who plays that position on a football team,the right tackle is a straight A student,tackle.n.01
tact,4,t,t,True,1,n,consideration in dealing with others and avoiding giving offense,,tact.n.01
tactful,7,t,l,True,2,a,having or showing a sense of what is fitting and considerate in dealing with others,she was tactful enough not to shatter his illusion; a tactful remark eased her embarrassment,tactful.a.01
tactic,6,t,c,True,1,n,a plan for attaining a particular goal,,tactic.n.01
tactics,7,t,s,True,3,n,the branch of military science dealing with detailed maneuvers to achieve objectives set by strategy,,tactics.n.01
tactile,7,t,e,True,2,a,of or relating to or proceeding from the sense of touch,haptic data; a tactile reflex,haptic.a.01
tactual,7,t,l,True,2,a,of or relating to or proceeding from the sense of touch,haptic data; a tactile reflex,haptic.a.01
taffeta,7,t,a,True,1,n,a crisp smooth lustrous fabric,,taffeta.n.01
taffy,5,t,y,True,1,n,chewy candy of sugar or syrup boiled until thick and pulled until glossy,,taffy.n.01
taft,4,t,t,True,2,n,United States sculptor (1860-1936),,taft.n.01
tag,3,t,g,True,10,n,"a label written or printed on paper, cardboard, or plastic that is attached to something to indicate its owner, nature, price, etc.",,tag.n.01
tagged,6,t,d,True,6,v,attach a tag or label to,label these bottles,tag.v.01
tagging,7,t,g,True,5,v,attach a tag or label to,label these bottles,tag.v.01
tags,4,t,s,True,10,n,"a label written or printed on paper, cardboard, or plastic that is attached to something to indicate its owner, nature, price, etc.",,tag.n.01
tahiti,6,t,i,True,1,n,an island in the south Pacific; the most important island in French Polynesia; made famous by Robert Louis Stevenson and Paul Gauguin,,tahiti.n.01
tai,3,t,i,True,5,n,a native or inhabitant of Thailand,,thai.n.01
tail,4,t,l,True,11,n,the posterior part of the body of a vertebrate especially when elongated and extending beyond the trunk or main part of the body,,tail.n.01
tailor,6,t,r,True,4,n,a person whose occupation is making and altering garments,,tailor.n.01
tails,5,t,s,True,12,n,formalwear consisting of full evening dress for men,,dress_suit.n.01
taint,5,t,t,True,3,n,the state of being contaminated,,contamination.n.01
tainted,7,t,d,True,3,v,place under suspicion or cast doubt upon,sully someone's reputation,defile.v.01
taipei,6,t,i,True,1,n,the capital of Nationalist China; located in northern Taiwan,,taipei.n.01
taiwan,6,t,n,True,2,n,a government on the island of Taiwan established in 1949 by Chiang Kai-shek after the conquest of mainland China by the Communists led by Mao Zedong,,taiwan.n.01
take,4,t,e,True,44,n,the income or profit arising from such transactions as the sale of land or other property,the average return was about 5%,return.n.06
take-up,7,t,p,True,2,n,any of various devices for reducing slack (as in a sewing machine) or taking up motion (as in a loom),a take-up that winds photographic film on a spool,take-up.n.01
takeing,7,t,g,True,42,v,carry out,take action; take steps; take vengeance,take.v.01
taken,5,t,n,True,44,v,carry out,take action; take steps; take vengeance,take.v.01
